c file generated by rmnkGenerator.R with seed  0 the 03/11/2019 16:36:55 
0.290854  0.5884283  
0.6314966  0.09938911  
0.3577038  0.6856147  
0.3820409  0.3156649  
0.0118906  0.3585176  
0.6341048  0.6207814  
0.2015243  0.8748153  
0.2060704  0.1678278  
0.5046249  0.9940665  
0.8997927  0.8217851  
0.03238824  0.03647023  
0.6503354  0.05624382  
0.6760111  0.4829104  
0.6279211  0.3974733  
0.3289578  0.6508154  
0.5979275  0.7401289  
0.01129475  0.04423991  
0.6920598  0.8739395  
0.3771685  0.3487616  
0.2626016  0.4217  
0.9749692  0.9952325  
0.485903  0.9009785  
0.9063938  0.4036365  
0.9661203  0.502481  
0.2226445  0.2540336  
0.2114822  0.3643647  
0.3340473  0.9098338  
0.1812719  0.7232151  
0.6401329  0.7639  
0.5916225  0.3403826  
0.9267572  0.8775798  
0.1655474  0.8164797  
0.9670031  0.5841873  
0.2098734  0.3960982  
0.1775441  0.2027883  
0.3297945  0.1168929  
0.7037671  0.08892602  
0.08892075  0.2702092  
0.4550865  0.6826647  
0.11525  0.3026015  
0.7659044  0.7590592  
0.1048271  0.6118026  
0.5006271  0.2397403  
0.6145847  0.5395855  
0.1675256  0.6029888  
0.2044621  0.2361436  
0.5291759  0.9630998  
0.9261924  0.8727669  
0.9539844  0.390888  
0.1440327  0.674279  
0.3807904  0.932122  
0.2826913  0.486794  
0.4311075  0.4812744  
0.8100755  0.02776961  
0.3029146  0.4947635  
0.9838545  0.5237025  
0.3726295  0.1250581  
0.9972469  0.5017875  
0.8555278  0.1884446  
0.144664  0.7489044  
0.1209516  0.5019527  
0.1884645  0.4281531  
0.1748731  0.6494661  
0.5639563  0.1703454  
0.6367857  0.3567941  
0.8782674  0.6235093  
0.6814931  0.2390842  
0.1118608  0.6662081  
0.6341624  0.2325835  
0.03288909  0.5106748  
0.9588588  0.7139712  
0.6294107  0.09610413  
0.3497198  0.7232144  
0.1614537  0.8540528  
0.2492836  0.4092777  
0.4630726  0.2114562  
0.2933107  0.2974176  
0.2968848  0.7036831  
0.04355026  0.2853881  
0.8724287  0.008888582  
0.170708  0.9514056  
0.3572814  0.969438  
0.05762771  0.01303477  
0.7573426  0.08830803  
0.5892833  0.2462847  
0.4138958  0.7888116  
0.08300141  0.7200441  
0.8313588  0.05265379  
0.3595466  0.3330947  
0.3247636  0.8408857  
0.7537511  0.5687142  
0.6224353  0.6298557  
0.6228728  0.5735712  
0.46666  0.9529419  
0.2385331  0.3787008  
0.8681968  0.9779291  
0.7938437  0.160548  
0.4191308  0.06380706  
0.3274774  0.2613498  
0.5359563  0.2096094  
0.9705645  0.3327871  
0.6719339  0.403449  
0.337207  0.08167005  
0.5091458  0.2542642  
0.5211405  0.9953547  
0.6170696  0.7381655  
0.9662078  0.4054742  
0.5507984  0.9840374  
0.02600982  0.8485351  
0.7406921  0.8721208  
0.26575  0.4957671  
0.4474474  0.5431404  
0.1045558  0.865633  
0.09289385  0.1838688  
0.2570921  0.3805479  
0.9667796  0.591116  
0.04241394  0.4077211  
0.4384445  0.5889688  
0.4719356  0.9394947  
0.0310158  0.9639448  
0.2307765  0.1913679  
0.024534  0.5264337  
0.9714671  0.2791844  
0.4170015  0.5363431  
0.5653265  0.4327734  
0.6700728  0.8103946  
0.3748927  0.5548451  
0.06749127  0.6965432  
0.2687557  0.6534251  
0.5565143  0.05653293  
0.437786  0.7219596  
0.2884792  0.5629431  
0.9961397  0.2986962  
0.7985151  0.05584488  
0.3085864  0.2045799  
0.2034316  0.1531259  
0.5439855  0.8870561  
0.3946335  0.7731273  
0.9156671  0.7844474  
0.2927579  0.5740817  
0.9191409  0.3977342  
0.8223013  0.2272638  
0.8642326  0.3936846  
0.5738719  0.9442449  
0.5390307  0.6552186  
0.2529173  0.4269249  
0.6160918  0.4254052  
0.8765868  0.4855336  
0.4807356  0.9063085  
0.281353  0.3554672  
0.5727193  0.2223898  
0.6147647  0.5836974  
0.8571911  0.6510804  
0.4587575  0.8294869  
0.542405  0.2237801  
0.4809221  0.6709463  
0.7059783  0.4508559  
0.9937616  0.2393836  
0.5251095  0.1381644  
0.9359284  0.07655936  
0.9148702  0.4984611  
0.1213446  0.2405431  
0.2264694  0.384984  
0.9294235  0.3099227  
0.8790663  0.9806011  
0.7403443  0.9514603  
0.7569609  0.2425194  
0.970672  0.9817141  
0.671098  0.1470573  
0.2527682  0.8925289  
0.4579936  0.6220157  
0.6355057  0.2635813  
0.6301266  0.1936186  
0.34087  0.8312829  
0.2950172  0.8321415  
0.5868495  0.1704487  
0.7803479  0.788286  
0.6172984  0.7889957  
0.6989277  0.2203344  
0.4819859  0.01541731  
0.8846466  0.4407923  
0.0145086  0.349737  
0.3992595  0.2991615  
0.8063175  0.9286171  
0.9821255  0.5142159  
0.1934464  0.6768527  
0.5174299  0.5199553  
0.5020248  0.9304062  
0.6283495  0.7504837  
0.3281384  0.7248168  
0.0549393  0.07063884  
0.6374532  0.638135  
0.3218387  0.7960567  
0.5188955  0.4734385  
0.2255345  0.9877929  
0.002618707  0.7119435  
0.2582  0.1576497  
0.9709981  0.8159155  
0.9263736  0.5603287  
0.1404445  0.3815898  
0.9143611  0.5204131  
0.8008899  0.6146871  
0.699742  0.5966888  
0.914502  0.5329629  
0.6180063  0.4838914  
0.9112659  0.7753811  
0.2901275  0.9573323  
0.1181508  0.4104399  
0.5074352  0.5436065  
0.9326387  0.7047951  
0.5853624  0.5307906  
0.9340814  0.3221109  
0.4168901  0.7781605  
0.6850154  0.9525283  
0.3356757  0.8183228  
0.002840666  0.7093091  
0.8511104  0.1093032  
0.9295256  0.4285532  
0.8603353  0.08294507  
0.7034689  0.5245915  
0.5591423  0.1161049  
0.878588  0.8882137  
0.04139878  0.6667872  
0.2840217  0.3239502  
0.6726137  0.9127048  
0.110594  0.373679  
0.3485469  0.134242  
0.7423226  0.5152458  
0.7340662  0.7714948  
0.06315553  0.07838116  
0.8060554  0.2043836  
0.5580743  0.8668652  
0.8933655  0.2849693  
0.9578637  0.9457523  
0.7924903  0.8197695  
0.5493477  0.6125573  
0.2863524  0.3583948  
0.8242769  0.2059792  
0.7269815  0.5520645  
0.7974529  0.5849526  
0.9899518  0.6879428  
0.1931524  0.6990702  
0.7626631  0.8656097  
0.6618443  0.6943087  
0.9899639  0.109096  
0.02919757  0.2756103  
0.4446577  0.8579006  
0.3895311  0.2590083  
0.3534769  0.7643028  
0.6367054  0.3692244  
0.8985134  0.9006298  
0.9528363  0.4580653  
0.9059429  0.4542587  
0.4076505  0.3374988  
0.2463448  0.1036455  
0.2988411  0.5339796  
0.6447987  0.5426509  
0.721021  0.9768876  
0.8139514  0.08885342  
0.6145655  0.2443404  
0.8495681  0.001195352  
0.4138945  0.9056643  
0.003406694  0.638627  
0.5671466  0.6841435  
0.2789574  0.9500088  
0.8160784  0.7764455  
0.8807585  0.7800651  
0.6455475  0.3741801  
0.003655232  0.8530977  
0.2935538  0.1997863  
0.09473648  0.520536  
0.3122119  0.9383359  
0.4761151  0.8607653  
0.5397842  0.002110169  
0.8293078  0.4219508  
0.3960674  0.8043149  
0.08620124  0.272486  
0.4742859  0.5804426  
0.3956002  0.7372724  
0.5988591  0.6421997  
0.5099772  0.4883354  
0.1992721  0.1529847  
0.2769293  0.6167899  
0.1183776  0.1618913  
0.1501712  0.2282762  
0.1905765  0.802052  
0.2445429  0.7909532  
0.3133168  0.5397602  
0.131491  0.754333  
0.8623734  0.4990411  
0.6704165  0.3594947  
0.5102389  0.8826355  
0.02024659  0.01919661  
0.7400736  0.04275739  
0.3200077  0.4786941  
0.494868  0.2823815  
0.5859152  0.6187709  
0.09422979  0.2831107  
0.5318884  0.9327543  
0.9962698  0.1040793  
0.6644696  0.4656768  
0.9511654  0.9400302  
0.4643164  0.3174507  
0.7771717  0.04588251  
0.6316334  0.9673186  
0.02652196  0.5879284  
0.5192319  0.4240503  
0.01755416  0.1938048  
0.4858147  0.321378  
0.2860974  0.8713316  
0.7286985  0.3545112  
0.7481435  0.8501929  
0.05948373  0.3706439  
0.09879049  0.8988081  
0.9103471  0.3693641  
0.8887746  0.9139747  
0.2403267  0.2158556  
0.8548791  0.7452031  
0.08762486  0.7280206  
0.3363896  0.9879474  
0.07049478  0.7770974  
0.00121675  0.0445548  
0.1224471  0.4554932  
0.6947221  0.4215568  
0.7243259  0.2972971  
0.7578406  0.3557036  
0.09238183  0.8791804  
0.6242971  0.3211205  
0.1260324  0.3812704  
0.2107113  0.9179435  
0.1369879  0.3264848  
0.8960906  0.1985937  
0.05189442  0.4869337  
0.57004  0.5603143  
0.7599214  0.9213623  
0.7340582  0.03439618  
0.09420375  0.5239617  
0.7899853  0.8807844  
0.6766567  0.375988  
0.3472572  0.7768507  
0.1917092  0.3147836  
0.5558296  0.7757725  
0.9724011  0.2060841  
0.06905724  0.9627907  
0.6337534  0.6353464  
0.9125842  0.6650375  
0.7826126  0.09531515  
0.8030508  0.4570432  
0.918294  0.8934552  
0.8939544  0.6728917  
0.9683126  0.3498074  
0.5706412  0.5226093  
0.5933872  0.7208864  
0.488409  0.3268443  
0.4196704  0.2170441  
0.2645353  0.9448205  
0.5680471  0.04918383  
0.516509  0.1981021  
0.1309339  0.4484205  
0.7330186  0.3241977  
0.06592358  0.4685242  
0.5191988  0.8623888  
0.5449935  0.1102712  
0.2847953  0.8618562  
0.1599604  0.9967941  
0.09259842  0.731913  
0.09319675  0.3204549  
0.8249428  0.09902127  
0.2065006  0.7838246  
0.02822188  0.7133908  
0.7959389  0.7310255  
0.4608248  0.4533415  
0.403413  0.4807661  
0.2551225  0.4392638  
0.2688208  0.5700331  
0.3355881  0.8232937  
0.9233287  0.6229711  
0.3580932  0.657655  
0.8779276  0.1310197  
0.6466072  0.2787696  
0.7554914  0.6320157  
0.7601978  0.6874624  
0.7210439  0.3574632  
0.08662159  0.3670086  
0.6431807  0.3910535  
0.654928  0.02454487  
0.1719523  0.808776  
0.7077566  0.7623484  
0.725296  0.7742982  
0.8563347  0.601927  
0.3492908  0.2580313  
0.3978591  0.39836  
0.5741162  0.4197459  
0.4905604  0.7766737  
0.8934656  0.06331248  
0.1342829  0.9658849  
0.906202  0.5157824  
0.08863047  0.6390473  
0.6610142  0.441394  
0.5788714  0.01803165  
0.008967355  0.4270089  
0.4852949  0.9558021  
0.777374  0.9506157  
0.2338597  0.9103328  
0.1273759  0.9194578  
0.4978519  0.4518773  
0.9379082  0.6208532  
0.8239063  0.3012655  
0.451833  0.5992344  
0.1742079  0.8437896  
0.09540827  0.8719545  
0.1199198  0.3965509  
0.2858314  0.06638635  
0.1893771  0.8227692  
0.6831397  0.8982973  
0.5372349  0.9889708  
0.3160819  0.1951489  
0.5289821  0.5259248  
0.3177125  0.8562262  
0.7185567  0.3721164  
0.3713941  0.9621726  
0.768669  0.0501471  
0.2876426  0.2170052  
0.2058208  0.5061738  
0.4948953  0.5379652  
0.7401995  0.8391988  
0.9692006  0.6657662  
0.7988221  0.8682621  
0.3762637  0.2297537  
0.8466772  0.01951202  
0.5450139  0.651644  
0.9513867  0.3137048  
0.402877  0.01305545  
0.3370767  0.1177258  
0.2172245  0.7291295  
0.3462076  0.9350055  
0.2849176  0.6413534  
0.9975437  0.9503646  
0.212308  0.5356513  
0.6362164  0.7668774  
0.2759707  0.7105036  
0.4836817  0.8012795  
0.07024961  0.3779087  
0.1462809  0.8026365  
0.7895466  0.8475366  
0.8178017  0.6240983  
0.2499529  0.2334333  
0.5451936  0.290163  
0.9722536  0.3581764  
0.846213  0.2117423  
0.9548158  0.4361067  
0.2780615  0.9629545  
0.8419455  0.02582438  
0.1374194  0.09056007  
0.9164136  0.734736  
0.8125169  0.1113087  
0.8903684  0.2489299  
0.1074715  0.6235137  
0.536864  0.807727  
0.4215397  0.8131527  
0.7440552  0.4221368  
0.8314344  0.2739056  
0.760147  0.4310471  
0.3331953  0.1867239  
0.6620527  0.5992314  
0.302919  0.4473964  
0.9892051  0.577784  
0.1949651  0.6454708  
0.7370873  0.3303951  
0.6614803  0.1257774  
0.8648522  0.5369583  
0.32602  0.7456982  
0.2169736  0.7997055  
0.5329146  0.8656379  
0.8735102  0.7231234  
0.3671048  0.5152963  
0.770929  0.5572458  
0.9695224  0.4581225  
0.4334272  0.1480611  
0.4820977  0.06886856  
0.4023112  0.5656891  
0.4679123  0.1496191  
0.5063759  0.6753048  
0.8243436  0.7391729  
0.8159929  0.9853163  
0.1254366  0.7554134  
0.1994402  0.5486826  
0.4799542  0.4438282  
0.006415872  0.2184264  
0.2796319  0.4926041  
0.3760769  0.4550804  
0.003729828  0.3754569  
0.5325361  0.4397591  
0.5538693  0.6817739  
0.8302406  0.6165792  
0.7035823  0.6495822  
0.1149207  0.09078838  
0.8868421  0.6754871  
0.86123  0.3243289  
0.2480229  0.2786235  
0.1436198  0.2979058  
0.6191057  0.7921869  
0.1151406  0.3194896  
0.1585358  0.2329674  
0.2643523  0.3817506  
0.2073297  0.9455725  
0.8419725  0.5365229  
0.1973271  0.8241236  
0.9621004  0.6340811  
0.5326663  0.4075233  
0.3856805  0.7495066  
0.9105952  0.8505755  
0.5275489  0.9073257  
0.7924181  0.6526708  
0.5753139  0.510126  
0.2189938  0.4269046  
0.4403519  0.5827594  
0.3192288  0.7939906  
0.6914823  0.9072186  
0.642607  0.8388272  
0.3970555  0.4764444  
0.3454719  0.4822255  
0.2915614  0.7492163  
0.0640763  0.2165357  
0.1794737  0.1742749  
0.06345201  0.6689296  
0.07771483  0.6410427  
0.4836173  0.7794793  
0.1011576  0.4608932  
0.7400664  0.9012503  
0.4988458  0.6677051  
0.4341883  0.185593  
0.05453014  0.2526291  
0.9232351  0.660797  
0.376007  0.67851  
0.9209956  0.3887223  
0.6678195  0.6773295  
0.7079396  0.2787216  
0.2552156  0.9916951  
0.002836847  0.4046816  
0.3125479  0.195009  
0.2117481  0.6916089  
0.3277701  0.5551001  
0.1475984  0.3286154  
0.05882629  0.274034  
0.4274123  0.759811  
0.5376245  0.08854265  
0.6576061  0.1235033  
0.6269082  0.9555708  
0.8718161  0.582114  
0.4125324  0.8975502  
0.7624919  0.02554655  
0.1772585  0.611607  
0.222315  0.2657074  
0.85162  0.7226833  
0.8599838  0.9326367  
0.8010172  0.4939747  
0.3088398  0.8990086  
0.8749136  0.3495829  
0.1674223  0.9349292  
0.497707  0.9023471  
0.2660656  0.5657163  
0.07749113  0.7545301  
0.0317443  0.6346947  
0.1962191  0.6331318  
0.2551815  0.564526  
0.6079354  0.7842886  
0.2775037  0.4559535  
0.03855161  0.3426635  
0.4119106  0.6897396  
0.3272975  0.3381542  
0.3247228  0.006783067  
0.3789722  0.7997762  
0.2825792  0.9117861  
0.186226  0.8892784  
0.3637584  0.9357246  
0.5290588  0.611319  
0.989779  0.06039416  
0.3401733  0.3187139  
0.4943924  0.7206814  
0.8180614  0.1540467  
0.3131951  0.4726693  
0.8754318  0.2602855  
0.5408857  0.7809939  
0.7246687  0.5203233  
0.1382843  0.468321  
0.1912972  0.9570889  
0.009608274  0.6878727  
0.0167397  0.3221094  
0.09456519  0.563541  
0.01569732  0.8486435  
0.06674834  0.8707688  
0.8623794  0.6722519  
0.08744321  0.5491644  
0.6476367  0.8456227  
0.3704733  0.515902  
0.7479812  0.8046387  
0.78504  0.790015  
0.6278765  0.2492145  
0.1595756  0.08491773  
0.7372348  0.7497359  
0.8335996  0.7109291  
0.09222336  0.347114  
0.6374817  0.4208712  
0.6090898  0.6724819  
0.9107705  0.7533598  
0.4044689  0.8160872  
0.9966704  0.6816298  
0.4405359  0.6303023  
0.1833792  0.8298433  
0.4252412  0.7733483  
0.5157765  0.6191902  
0.1605881  0.5877399  
0.1394151  0.9186148  
0.2517552  0.9982478  
0.6044804  0.5426425  
0.8746511  0.4734191  
0.2037383  0.1264936  
0.7286152  0.2778109  
0.04117253  0.6838622  
0.9832878  0.2945836  
0.1360013  0.9937637  
0.8597036  0.3096908  
0.4817054  0.3326489  
0.6631363  0.391079  
0.8982202  0.1964368  
0.2006474  0.9312215  
0.2945941  0.05509957  
0.03088531  0.6461693  
0.328334  0.9077861  
0.3700759  0.07347974  
0.9720939  0.8670356  
0.08691599  0.2489818  
0.231871  0.2691971  
0.08363418  0.4054115  
0.4438655  0.09956925  
0.1102833  0.3947502  
0.07443218  0.3037711  
0.1041719  0.3127571  
0.1795502  0.5100146  
0.1163802  0.9223545  
0.6807073  0.7001573  
0.7899086  0.9768259  
0.82676  0.4478132  
0.4430468  0.4152153  
0.9238908  0.7053228  
0.7921268  0.4239679  
0.539862  0.04848911  
0.4678193  0.1111488  
0.5315955  0.9491573  
0.7547698  0.9183381  
0.8630917  0.7765027  
0.1346678  0.7601882  
0.8784792  0.1771867  
0.324856  0.9006846  
0.3186355  0.6586887  
0.5369518  0.1329504  
0.6802692  0.8040361  
0.2891822  0.1825961  
0.4817478  0.1535935  
0.7291376  0.1506775  
0.529074  0.3834352  
0.7319109  0.03953041  
0.623047  0.7405861  
0.1193263  0.6875019  
0.559456  0.1474936  
0.8131165  0.8987658  
0.375238  0.5516554  
0.2382561  0.5874156  
0.3316667  0.7190332  
0.6777655  0.6239457  
0.6678942  0.6084925  
0.6568225  0.3872412  
0.5302806  0.5817377  
0.674484  0.7579018  
0.7181046  0.6798549  
0.1028882  0.1931231  
0.09370344  0.8119352  
0.272213  0.4381001  
0.6413674  0.1721436  
0.02600801  0.3960788  
0.05230705  0.034835  
0.2637587  0.6768847  
0.1646312  0.9664397  
0.2048367  0.5721831  
0.3803245  0.7285064  
0.9813662  0.3112453  
0.6615576  0.1688898  
0.9064835  0.2585972  
0.5596404  0.3773791  
0.4041375  0.6840589  
0.09940039  0.7520732  
0.009345566  0.5341417  
0.2484119  0.4880099  
0.7174289  0.6976056  
0.2359703  0.3833198  
0.03149965  0.5532279  
0.9370745  0.8071374  
0.6222485  0.40957  
0.6134204  0.3883527  
0.7928277  0.4928242  
0.1069348  0.4797806  
0.3727133  0.4400086  
0.7473045  0.590938  
0.8796672  0.906203  
0.3735745  0.0375445  
0.9768993  0.4498335  
0.8976792  0.8743692  
0.1481576  0.6833524  
0.6482058  0.3991336  
0.1439523  0.5368965  
0.7828461  0.9939623  
0.4149972  0.6579797  
0.7482704  0.5569219  
0.7945015  0.6605662  
0.138023  0.9744199  
0.7629846  0.4602524  
0.5452684  0.67684  
0.6480886  0.3000532  
0.4370511  0.5423059  
0.1372064  0.0155781  
0.7127105  0.8621636  
0.3160734  0.7674587  
0.8271456  0.8044087  
0.8593409  0.8965754  
0.4766351  0.6204966  
0.3930565  0.5760612  
0.05142124  0.6984229  
0.4515708  0.1674639  
0.9080362  0.03178858  
0.8471796  0.1945302  
0.7058968  0.1996194  
0.8517785  0.6536839  
0.8537213  0.0800377  
0.6333454  0.08837121  
0.9811022  0.2801715  
0.05382739  0.7871415  
0.9261104  0.4747076  
0.3965374  0.3980237  
0.834952  0.6784895  
0.3824018  0.6628037  
0.6624643  0.8918291  
0.5704733  0.2072158  
0.7473088  0.7806306  
0.6305047  0.1572436  
0.7375605  0.2224686  
0.5404952  0.2848685  
0.9307766  0.8663318  
0.7277928  0.2516355  
0.8403728  0.2152226  
0.1655867  0.3890001  
0.1301308  0.4992353  
0.4357945  0.6179738  
0.5753542  0.487775  
0.5109593  0.3661461  
0.2270944  0.8244661  
0.2963926  0.01214295  
0.9298693  0.2829713  
0.6551461  0.7269972  
0.6158875  0.07791246  
0.5609773  0.5032016  
0.3489767  0.7289338  
0.001664004  0.5035972  
0.7790024  0.01665384  
0.9938994  0.6072355  
0.4000724  0.423492  
0.7662878  0.1864991  
0.561712  0.7187337  
0.6018411  0.5597595  
0.1563074  0.3722263  
0.4556326  0.4741211  
0.5106082  0.01309504  
0.5732769  0.5157929  
0.8539176  0.1883323  
0.2811056  0.8349958  
0.2883947  0.3275629  
0.9733654  0.212923  
0.7611602  0.1941534  
0.9394479  0.2374913  
0.2645846  0.835312  
0.2630665  0.4685121  
0.1877398  0.2677743  
0.886667  0.9052517  
0.4132996  0.5305262  
0.1715189  0.5947411  
0.5729041  0.840796  
0.7381592  0.1275388  
0.1646017  0.6497728  
0.451056  0.6905324  
0.2080652  0.6897095  
0.6672034  0.8897953  
0.9776945  0.02345508  
0.3441347  0.7872654  
0.9426309  0.3654526  
0.9434484  0.1841398  
0.9241544  0.4734404  
0.3202946  0.3831533  
0.5122011  0.5174103  
0.3378729  0.6015359  
0.7359768  0.8174994  
0.1167017  0.4524046  
0.5622354  0.4092569  
0.3504279  0.01751494  
0.1396132  0.8791671  
0.6230235  0.2313566  
0.3696678  0.3945254  
0.7915505  0.2300661  
0.2560778  0.246414  
0.2356459  0.817558  
0.222906  0.9881189  
0.477086  0.8915247  
0.5528714  0.9121875  
0.8265371  0.533351  
0.7501635  0.5649458  
0.8885068  0.637265  
0.01159949  0.7718034  
0.7766599  0.3186968  
0.3403701  0.4315411  
0.5317361  0.4423864  
0.1559324  0.05586208  
0.2275328  0.7687905  
0.5393123  0.8750889  
0.4716781  0.1998814  
0.7899768  0.1945423  
0.4834316  0.2952665  
0.4442078  0.6902625  
0.1064209  0.07465596  
0.7756416  0.1329396  
0.03350418  0.1551604  
0.2072372  0.7147664  
0.4404981  0.4152536  
0.1948663  0.3231864  
0.8796608  0.9730821  
0.6172466  0.9129363  
0.4731468  0.6713555  
0.5708336  0.1046866  
0.9189216  0.5070486  
0.6154082  0.008228242  
0.5273412  0.4783772  
0.9648256  0.9136255  
0.5346822  0.377446  
0.4085433  0.3226197  
0.1004715  0.6526518  
0.9192504  0.9605946  
0.8757315  0.2477853  
0.216058  0.4187123  
0.9354013  0.5660799  
0.5050825  0.7105443  
0.1748037  0.6541339  
0.8900137  0.3489313  
0.9094501  0.4546229  
0.2592491  0.5610586  
0.7448892  0.9133861  
0.06552046  0.8486061  
0.7972441  0.2072394  
0.1805384  0.4581316  
0.3894001  0.03942021  
0.1679854  0.5802573  
0.2350102  0.7603633  
0.8987297  0.674183  
0.1921958  0.6808987  
0.1926265  0.6989088  
0.2044167  0.8374463  
0.966496  0.7233422  
0.2642835  0.08616866  
0.8564298  0.2611752  
0.2841382  0.4764163  
0.08625737  0.8709115  
0.4430017  0.3812598  
0.05514517  0.5285356  
0.3055437  0.5641764  
0.265121  0.2399528  
0.861377  0.7979753  
0.2571853  0.7067242  
0.07827259  0.6687319  
0.4575206  0.6176775  
0.6875375  0.08815112  
0.4078717  0.07248914  
0.6211512  0.4828566  
0.976695  0.7176129  
0.4609665  0.8052736  
0.07748645  0.3579823  
0.2225792  0.6856927  
0.1259032  0.2362112  
0.6192323  0.5387035  
0.4257797  0.04611323  
0.4437873  0.9965218  
0.7565202  0.452334  
0.5166811  0.9373689  
0.08518728  0.6058135  
0.410396  0.09250938  
0.7091069  0.629425  
0.8508181  0.7817394  
0.2321208  0.7397519  
0.1439161  0.9436593  
0.7077553  0.7474291  
0.474277  0.7663516  
0.1426653  0.4780413  
0.4203026  0.07221124  
0.9414634  0.1718307  
0.7976941  0.3204666  
0.02906293  0.5668245  
0.6505533  0.7411413  
0.5213869  0.7744181  
0.1263446  0.1812  
0.2615256  0.13208  
0.004933301  0.4399297  
0.7135469  0.4485163  
0.8115323  0.8043536  
0.3656749  0.2634669  
0.5443218  0.09566555  
0.01197855  0.1317411  
0.7924212  0.7476829  
0.9305035  0.4443319  
0.2698837  0.2694595  
0.8228382  0.6764163  
0.1316186  0.5794224  
0.391818  0.3522794  
0.5536748  0.887909  
0.7782037  0.8533089  
0.272862  0.3014489  
0.03571392  0.3913011  
0.2727052  0.2056631  
0.9262688  0.123879  
0.08923278  0.5457268  
0.5435805  0.4059831  
0.3651229  0.1533809  
0.6945311  0.209967  
0.01428863  0.7469383  
0.1413204  0.3439159  
0.7953626  0.9958294  
0.2373892  0.6463794  
0.2081566  0.053694  
0.3925887  0.397549  
0.7415464  0.07580315  
0.0129896  0.188632  
0.9590296  0.6428824  
0.07073782  0.871024  
0.3943172  0.1203294  
0.2769688  0.4160906  
0.8960732  0.02343691  
0.7894056  0.7679433  
0.2952987  0.9782337  
0.5671307  0.7925507  
0.6474447  0.9302877  
0.389074  0.2202845  
0.02880011  0.01317869  
0.8328692  0.09171709  
0.3757302  0.6693651  
0.6646305  0.2570258  
0.42361  0.8664404  
0.7302759  0.4762174  
0.04297551  0.7978725  
0.3447915  0.5605632  
0.5023954  0.5621186  
0.1659156  0.8561046  
0.4946454  0.2827183  
0.4390618  0.6041113  
0.3556166  0.5510135  
0.2129761  0.5926211  
0.6635218  0.09858125  
0.2720217  0.2909661  
0.7331981  0.3329955  
0.6833466  0.2668649  
0.764405  0.3242178  
0.3761979  0.8393283  
0.243116  0.7655634  
0.04824942  0.5181809  
0.7231368  0.5159188  
0.752365  0.4910719  
0.4440086  0.6906636  
0.4953619  0.2424557  
0.4668236  0.657431  
0.3785472  0.5237763  
0.4691789  0.7615166  
0.4667763  0.9131599  
0.860299  0.8358059  
0.9342771  0.8823542  
0.4503674  0.7864142  
0.1513549  0.5274017  
0.4087534  0.03121758  
0.5384674  0.9909494  
0.3022519  0.5538727  
0.5132549  0.4877434  
0.5630125  0.1042551  
0.6953809  0.6038514  
0.8389572  0.3439781  
0.8597267  0.266716  
0.7048371  0.305354  
0.2517981  0.5683923  
0.2113719  0.2641744  
0.08066504  0.7821105  
0.6685078  0.4773222  
0.6361084  0.2408857  
0.3601058  0.8824806  
0.7385859  0.6362714  
0.2774705  0.9891501  
0.6574076  0.9431386  
0.5393833  0.2848952  
0.08173016  0.6997691  
0.1206125  0.9541385  
0.9559015  0.07695907  
0.3282128  0.5357402  
0.6644539  0.575948  
0.9019329  0.08508976  
0.05030032  0.08830411  
0.940997  0.3958431  
0.419493  0.7751429  
0.9965576  0.5704959  
0.4742594  0.4688433  
0.5906707  0.6936848  
0.2300949  0.03232286  
0.441821  0.6400382  
0.1537827  0.2910078  
0.8172304  0.1881957  
0.5763035  0.3319298  
0.8602349  0.06104961  
0.7241275  0.5564  
0.571122  0.3707606  
0.6786587  0.2842792  
0.4048931  0.5792354  
0.6789736  0.9474523  
0.2384224  0.972418  
0.1284536  0.7834503  
0.8186946  0.9373967  
0.3321039  0.8634177  
0.9147166  0.2431971  
0.4403378  0.9154632  
0.2980413  0.0088506  
0.4040513  0.4106942  
0.8553283  0.5573142  
0.1648669  0.5985534  
0.4333469  0.4103643  
0.4354391  0.3003783  
0.09174709  0.5519265  
0.9244696  0.6043324  
0.3626552  0.6359336  
0.5842707  0.6186194  
0.8385584  0.8796087  
0.3999919  0.1354567  
0.638009  0.5148783  
0.301049  0.3271759  
0.6555327  0.9762746  
0.7678144  0.7416436  
0.5145517  0.2923768  
0.5820085  0.3832058  
0.8385904  0.2189117  
0.7376414  0.1618743  
0.7516531  0.95235  
0.3123991  0.860084  
0.08918388  0.1460153  
0.5672354  0.3357361  
0.256474  0.2335133  
0.574626  0.0480992  
0.928853  0.2830373  
0.6203895  0.9156541  
0.08491378  0.3997515  
0.6040028  0.8395181  
0.0307372  0.3557842  
0.8649944  0.3061932  
0.9889903  0.716579  
0.5800256  0.9213256  
0.4876476  0.5647935  
0.7600646  0.09386646  
0.2078303  0.7365522  
0.06957444  0.8879913  
0.2281717  0.3672875  
0.8059842  0.8859467  
0.00126883  0.256727  
0.1638239  0.7168912  
0.3532372  0.5011033  
0.07133242  0.4899883  
0.0160061  0.5508261  
0.7337488  0.2694677  
0.3821604  0.2040063  
0.4824405  0.2601533  
0.9578692  0.4236675  
0.4295537  0.8381724  
0.1388873  0.05730625  
0.6920575  0.1567949  
0.464211  0.7760223  
0.4550488  0.0132664  
0.02637757  0.4440265  
0.524458  0.1841  
0.5442761  0.90289  
0.1765696  0.6861945  
0.9655613  0.3082917  
0.8861384  0.4302651  
