c file generated by rmnkGenerator.R with seed  0 the 02/26/2019 11:24:02 
0.003868461  0.04145358  
0.7305878  0.2280128  
0.867034  0.6658941  
0.1430892  0.9776695  
0.6441478  0.6689357  
0.1411003  0.3892018  
0.9850019  0.1000971  
0.09831747  0.4268065  
0.1974854  0.9143573  
0.7558809  0.1891191  
0.6695661  0.3290012  
0.8421726  0.9760799  
0.06851765  0.8047358  
0.4933824  0.5046554  
0.3962968  0.7587952  
0.8343182  0.9556562  
0.328672  0.4032946  
0.1204305  0.6849904  
0.3506305  0.6744165  
0.02056871  0.8144172  
0.8764169  0.09250073  
0.2095894  0.272621  
0.7418152  0.5135244  
0.1024816  0.8011643  
0.2673247  0.09291897  
0.2117153  0.8612446  
0.7370703  0.1827103  
0.3568412  0.86551  
0.8555018  0.2451081  
0.4688858  0.2255692  
0.01524038  0.6804393  
0.2710747  0.1712966  
0.9082594  0.5228463  
0.9131306  0.475257  
0.6217111  0.03374782  
0.1429129  0.1063885  
0.06426033  0.5926168  
0.3350682  0.1656559  
0.4688634  0.2303123  
0.6170545  0.4778353  
0.5888801  0.1926004  
0.256973  0.8960365  
0.2128601  0.01885303  
0.7067771  0.8560434  
0.6642703  0.8530376  
0.3220243  0.1120454  
0.171418  0.8734653  
0.9120542  0.02119733  
0.699654  0.1278469  
0.253108  0.336817  
0.4505386  0.8860766  
0.1961506  0.2521104  
0.05995576  0.133527  
0.6532865  0.221743  
0.4328321  0.9116679  
0.3500568  0.8376816  
0.1466551  0.08407378  
0.08907467  0.1047421  
0.06412827  0.3402909  
0.06357928  0.3702399  
0.8915019  0.5371523  
0.6243079  0.235021  
0.2615964  0.4864573  
0.05167408  0.4265949  
0.778958  0.4415979  
0.07243797  0.5741251  
0.3962276  0.3981876  
0.381436  0.3827183  
0.5976003  0.009526504  
0.2854366  0.06935293  
0.4561121  0.4252521  
0.4440465  0.09281639  
0.9698189  0.1529726  
0.7483608  0.5743144  
0.6981723  0.05133962  
0.5572418  0.4494875  
0.6466564  0.0752654  
0.1997282  0.03965638  
0.6755105  0.6233814  
0.564224  0.7034586  
0.4709436  0.7277541  
0.2361573  0.4368186  
0.1582831  0.2043247  
0.3977962  0.2424808  
0.8696274  0.7165083  
0.1423159  0.03596026  
0.7376017  0.858414  
0.03351368  0.7864555  
0.2567748  0.5072249  
0.7327951  0.7565799  
0.8971478  0.9513241  
0.1467859  0.8126023  
0.2063174  0.8465728  
0.663839  0.07468823  
0.8356943  0.9044245  
0.2818865  0.1002423  
0.460307  0.3329414  
0.841871  0.5094458  
0.3556502  0.7363135  
0.1322049  0.3275857  
0.7441503  0.8631186  
0.4369309  0.5668914  
0.1862488  0.1536403  
0.05225182  0.3414309  
0.4147035  0.3216655  
0.4525788  0.8169038  
0.01988223  0.2435429  
0.1354664  0.2436652  
0.9092576  0.5452263  
0.4619866  0.01147249  
0.5268474  0.6467662  
0.6182719  0.31997  
0.2545338  0.9266973  
0.01442874  0.04618662  
0.8134146  0.7197716  
0.8360172  0.6806867  
0.8002471  0.7541483  
0.8995046  0.952634  
0.7941134  0.5683454  
0.6644027  0.2525979  
0.5309625  0.1097397  
0.9408817  0.5020803  
0.08373619  0.1511079  
0.8451103  0.4633989  
0.4691936  0.8169685  
0.3859029  0.2444501  
0.8376836  0.2349133  
0.8324503  0.05152491  
0.5092528  0.3618724  
0.06927542  0.09283363  
0.6981265  0.7386619  
0.744888  0.2380897  
0.5810527  0.8479906  
0.2060269  0.6979656  
0.08755645  0.2554672  
0.2187665  0.9394944  
0.2010713  0.5761053  
0.2255552  0.1378125  
0.02041915  0.5655325  
0.4341667  0.5616738  
0.02219676  0.3105997  
0.5351391  0.3718114  
0.9031939  0.1583119  
0.2121174  0.04058106  
0.470909  0.1978563  
0.3960788  0.1151057  
0.2196475  0.1503343  
0.7430616  0.6208199  
0.4857094  0.1180453  
0.7303131  0.06589264  
0.9630107  0.519817  
0.9906345  0.555356  
0.8575617  0.9699098  
0.8774968  0.2702055  
0.05427926  0.551558  
0.2679946  0.8739993  
0.6876567  0.1676643  
0.4169183  0.3099533  
0.3635621  0.5971987  
0.9267177  0.6167186  
0.4846344  0.9903211  
0.9339321  0.374143  
0.5064632  0.9510449  
0.8218492  0.1057535  
0.1567764  0.06185694  
0.5210938  0.6589349  
0.5792075  0.4953785  
0.2378165  0.5899574  
0.8287405  0.7469768  
0.8631979  0.6324482  
0.3286989  0.6802864  
0.1994701  0.2978202  
0.2678866  0.5440162  
0.8998757  0.1756956  
0.5150518  0.2721057  
0.9039124  0.6730338  
0.1583283  0.2498756  
0.2308628  0.6789911  
0.09753939  0.1571698  
0.3626727  0.218907  
0.9295104  0.2740888  
0.7929317  0.6539953  
0.2834891  0.4101776  
0.7116361  0.3253724  
0.8414137  0.8330386  
0.02183802  0.1733307  
0.06891621  0.7296367  
0.8489038  0.4903349  
0.9231201  0.2879173  
0.7270974  0.1711203  
0.4649287  0.7018798  
0.1132241  0.2138299  
0.6633268  0.7553791  
0.8415714  0.9304445  
0.1698008  0.03302013  
0.405831  0.8452797  
0.8567923  0.2859005  
0.6941293  0.6769154  
0.9371232  0.1643685  
0.7087409  0.4183414  
0.6061041  0.08069768  
0.9452179  0.5006776  
0.9576649  0.3238154  
0.2955926  0.6876801  
0.04825853  0.4953354  
0.9496481  0.6974059  
0.1464072  0.917983  
0.2803929  0.7567602  
0.3397135  0.7547046  
0.6900267  0.6326097  
0.9007668  0.2512535  
0.4240904  0.7645334  
0.4052555  0.7220203  
0.1572408  0.5019464  
0.8573834  0.02597803  
0.5807348  0.7933574  
0.3380256  0.1476375  
0.793764  0.2185433  
0.2446959  0.3374005  
0.984372  0.273727  
0.1012202  0.1905148  
0.8205379  0.6554634  
0.4623072  0.2607917  
0.2114464  0.5370741  
0.256486  0.6311357  
0.7947909  0.4606821  
0.6330755  0.3703633  
0.1545022  0.915374  
0.2016131  0.5454715  
0.5491093  0.1527166  
0.4701076  0.6342062  
0.5223965  0.0299306  
0.4566447  0.3046972  
0.5992794  0.4722569  
0.9358322  0.9043534  
0.6849767  0.4224774  
0.5160328  0.4446706  
0.7728861  0.01114603  
0.4400287  0.5141648  
0.3259448  0.1625894  
0.109617  0.2036962  
0.4359433  0.6491078  
0.7445917  0.1729455  
0.40557  0.834887  
0.8741781  0.4141109  
0.1920322  0.33435  
0.3001628  0.6730443  
0.663205  0.6796813  
0.1255757  0.7075899  
0.3072637  0.9818558  
0.3652751  0.4705915  
0.6582442  0.1428492  
0.1948681  0.5102768  
0.006807988  0.2092283  
0.4466923  0.1057516  
0.5093965  0.9992397  
0.7934402  0.3329276  
0.07496948  0.8919853  
0.4204577  0.2923822  
0.5567008  0.1598605  
0.6719245  0.653064  
0.09687642  0.401031  
0.9282921  0.7831711  
0.6683685  0.8856434  
0.5244013  0.8866656  
0.2870411  0.460675  
0.1319028  0.2964458  
0.05615434  0.5319752  
0.4417844  0.6696198  
0.8386797  0.1618071  
0.5723461  0.4393298  
0.06817685  0.7891165  
0.5461395  0.0747238  
0.7299098  0.9395621  
0.4412492  0.3495352  
0.04602999  0.7569896  
0.05433  0.07756651  
0.9315859  0.4142202  
0.8881843  0.1469253  
0.8965442  0.8617503  
0.2045401  0.1622083  
0.515483  0.6955512  
0.2549094  0.6758039  
0.6422604  0.1946148  
0.1028308  0.7470682  
0.3815435  0.8212052  
0.08187788  0.4747016  
0.9065494  0.1100024  
0.794954  0.9593286  
0.8960894  0.2341267  
0.263533  0.9355526  
0.6751867  0.8775206  
0.3028798  0.2029998  
0.1357137  0.7016686  
0.2223777  0.8512401  
0.7714521  0.5103255  
0.9387428  0.2930716  
0.6538026  0.4618079  
0.3112237  0.7887409  
0.3716434  0.768257  
0.503255  0.3411284  
0.568513  0.9684655  
0.7020412  0.6936189  
0.1885086  0.2753878  
0.9031392  0.9717847  
0.8075536  0.9858599  
0.477446  0.2999399  
0.214688  0.4893033  
0.9036592  0.9273931  
0.6709497  0.1257175  
0.08534539  0.6080692  
0.4707293  0.7169926  
0.454395  0.05736573  
0.2062494  0.8085438  
0.5669299  0.5557366  
0.637023  0.7231863  
0.7775078  0.4467441  
0.599988  0.812374  
0.7482334  0.3859281  
0.09820012  0.7146236  
0.04222703  0.2345876  
0.04800925  0.9668694  
0.6907238  0.7665931  
0.02686881  0.69609  
0.613675  0.6045979  
0.4592412  0.2739451  
0.1774412  0.3337989  
0.7675046  0.4705627  
0.3227417  0.6411814  
0.2415595  0.72931  
0.8810768  0.1546356  
0.9179751  0.03392074  
0.9253835  0.7837363  
0.4629389  0.9463612  
0.7330451  0.9253863  
0.4501854  0.8729449  
0.5457698  0.8957156  
0.9195185  0.4142185  
0.5951668  0.4239434  
0.1281907  0.03775233  
0.3761264  0.9227726  
0.9275906  0.3295717  
0.4552439  0.4104523  
0.788436  0.5699658  
0.8383567  0.934536  
0.6457904  0.07995087  
0.8096159  0.503601  
0.3591109  0.291263  
0.6769156  0.2568311  
0.6967614  0.04877404  
0.7439926  0.613032  
0.08001065  0.5602473  
0.2816467  0.5902845  
0.7600596  0.7256507  
0.1851838  0.5924316  
0.254482  0.9710816  
0.03059362  0.2260246  
0.2201177  0.4040863  
0.6201785  0.2033758  
0.5035356  0.2689667  
0.2365703  0.7959372  
0.9759804  0.2677832  
0.1291129  0.5480136  
0.8519986  0.4690968  
0.1393229  0.296488  
0.9596741  0.4845999  
0.7329654  0.2391794  
0.6995632  0.433924  
0.8717085  0.245795  
0.4873384  0.1624711  
0.9828827  0.3911946  
0.5028947  0.7528004  
0.8548271  0.3594917  
0.007185176  0.8078804  
0.6289307  0.900669  
0.3154924  0.1013098  
0.008065381  0.4603217  
0.8728162  0.4970569  
0.4760231  0.1720965  
0.7836214  0.5595562  
0.8932247  0.8908156  
0.2314313  0.1030473  
0.6381878  0.08042486  
0.9795538  0.5582598  
0.5584125  0.2089501  
0.6216667  0.4611042  
0.6115305  0.837063  
0.003094291  0.599681  
0.4717625  0.6872117  
0.1519734  0.8726546  
0.5183327  0.4444303  
0.2383044  0.8031429  
0.08013306  0.6990591  
0.4659365  0.7939242  
0.9254461  0.625514  
0.186725  0.7328297  
0.8204151  0.8930062  
0.1345871  0.5660041  
0.3557442  0.03865308  
0.1630534  0.9713702  
0.8943067  0.4396908  
0.2720237  0.4989949  
0.5931949  0.07144308  
0.9588321  0.6445539  
0.7276282  0.273872  
0.3765866  0.997239  
0.1015838  0.2132814  
0.1552939  0.3641643  
0.003334836  0.5830924  
0.07669748  0.8511308  
0.2671353  0.9795492  
0.4336424  0.4504292  
0.6239893  0.77627  
0.9881349  0.975495  
0.3641848  0.6173918  
0.2469436  0.6581965  
0.5294321  0.2364829  
0.6739702  0.8889024  
0.8538908  0.5313195  
0.9713484  0.9011677  
0.6861886  0.5883159  
0.3044236  0.9227435  
0.9932634  0.3566634  
0.6502956  0.9806424  
0.8662791  0.6214334  
0.5871735  0.3330124  
0.7727933  0.418816  
0.8935229  0.9354509  
0.6573189  0.6928654  
0.7741934  0.1779229  
0.5244008  0.4787244  
0.9914435  0.4371171  
0.2543046  0.3657983  
0.3575325  0.6909476  
0.9755458  0.4999414  
0.5225835  0.1927609  
0.1861037  0.3432306  
0.5986696  0.4981899  
0.1068799  0.1394973  
0.5547149  0.6517866  
0.7633513  0.6868499  
0.7793356  0.3503319  
0.710871  0.7949339  
0.2152497  0.01355414  
0.1756849  0.4906055  
0.3576861  0.8209992  
0.9603445  0.07242457  
0.7195176  0.1397034  
0.4613041  0.8719797  
0.5035094  0.4284382  
0.4741158  0.8533583  
0.7063874  0.6699676  
0.3282137  0.9713412  
0.407947  0.4499749  
0.383669  0.4812374  
0.3362424  0.03145757  
0.03353171  0.9947272  
0.3789453  0.3251818  
0.08311256  0.4221694  
0.5884743  0.6744949  
0.7898671  0.1581181  
0.6704729  0.4880112  
0.2090863  0.1399128  
0.9241339  0.5861489  
0.1687359  0.899737  
0.8793775  0.7498871  
0.4860667  0.295078  
0.786654  0.7688651  
0.3645737  0.8167964  
0.8412805  0.5856699  
0.02385671  0.1948074  
0.5416086  0.3498669  
0.4271834  0.09719615  
0.6510742  0.5205444  
0.4345674  0.5077941  
0.4539344  0.6544437  
0.7952241  0.6078125  
0.0666954  0.2174025  
0.136667  0.3473132  
0.1292674  0.57581  
0.9194898  0.2252936  
0.5967798  0.09925243  
0.9691011  0.5715754  
0.6894677  0.08856756  
0.7499054  0.7382143  
0.6547094  0.177984  
0.3428237  0.8037114  
0.8798997  0.07121124  
0.9594208  0.1486087  
0.8088075  0.3316808  
0.1132509  0.8158245  
0.9538445  0.8638198  
0.1627282  0.09414972  
0.05776338  0.02781135  
0.408943  0.727205  
0.3212746  0.205869  
0.9105468  0.4265204  
0.4196616  0.9009766  
0.9388133  0.4701155  
0.5380294  0.09885258  
0.9404829  0.4564294  
0.1282306  0.7974444  
0.4757661  0.5406525  
0.7848261  0.3405884  
0.7453606  0.07824914  
0.9004593  0.3498756  
0.2373475  0.3318977  
0.1205586  0.1229824  
0.4341315  0.6702025  
0.2639198  0.3970611  
0.779702  0.7470527  
0.9818821  0.6966146  
0.628711  0.9078194  
0.1979011  0.5653746  
0.3900846  0.3604508  
0.7015507  0.643666  
0.4471168  0.8211238  
0.6073693  0.7201769  
0.2601167  0.8369571  
0.1591613  0.682724  
0.8643149  0.3569931  
0.1433623  0.217964  
0.7733885  0.3361966  
0.6647068  0.98975  
0.7392543  0.687107  
0.3629124  0.6362538  
0.02501948  0.8073226  
0.9955929  0.742761  
0.759593  0.7745734  
0.6735494  0.6180405  
0.587381  0.3056429  
0.9164664  0.4686028  
0.281323  0.7595631  
0.4365805  0.5070956  
0.6100464  0.01414089  
0.07513759  0.6568384  
0.7587737  0.8191972  
0.5180747  0.04407272  
0.1651952  0.4992606  
0.5299923  0.9784231  
0.0004851472  0.1314823  
0.1592259  0.1368707  
0.05732828  0.207203  
0.8729284  0.06092236  
0.1611576  0.9675957  
0.9084381  0.5380971  
0.4844877  0.9468744  
0.4046478  0.4166164  
0.5580602  0.2616463  
0.04946676  0.7341917  
0.8163768  0.8378656  
0.206798  0.4005133  
0.6598528  0.4756409  
0.1408651  0.1718904  
0.472228  0.7200636  
0.08403807  0.4729687  
0.7616383  0.1245465  
0.5729002  0.8701388  
0.1602947  0.534534  
0.9321307  0.1862089  
0.6408541  0.1670592  
0.008526438  0.7640848  
0.4436513  0.03430309  
0.1966036  0.7425181  
0.682023  0.6753274  
0.7725972  0.6758994  
0.613176  0.4499232  
0.6768498  0.5863908  
0.5456557  0.2343881  
0.9940766  0.6935964  
0.9223222  0.5057047  
0.1483705  0.2010499  
0.02580943  0.6024471  
0.4702117  0.6931674  
0.1259966  0.5897803  
0.8997469  0.2521919  
0.8365597  0.2121582  
0.1795477  0.008272241  
0.4999816  0.4197781  
0.2082617  0.5433579  
0.2457479  0.2259041  
0.4608309  0.7168493  
0.7712507  0.8734808  
0.02631837  0.8430484  
0.8528423  0.2031812  
0.2000853  0.9853077  
0.1356703  0.7690914  
0.2156731  0.3589313  
0.2829277  0.4527785  
0.4356924  0.8238829  
0.8676483  0.5716973  
0.759451  0.3856943  
0.1348905  0.359247  
0.403579  0.6472525  
0.6442017  0.8372784  
0.372975  0.1426508  
0.7632407  0.5423716  
0.7668569  0.6779182  
0.8778474  0.04682931  
0.5957669  0.7115373  
0.3218158  0.3479241  
0.886949  0.3203928  
0.3691037  0.4101862  
0.3326451  0.2446144  
0.3302922  0.3608339  
0.1158187  0.422069  
0.928992  0.8695793  
0.8466912  0.838529  
0.5873123  0.427297  
0.9467933  0.7211456  
0.8699704  0.1936264  
0.2601447  0.590011  
0.09274643  0.5940184  
0.2054672  0.7550432  
0.7597475  0.3920922  
0.8871151  0.2818182  
0.9544673  0.2582847  
0.6186615  0.6312113  
0.9109706  0.7880687  
0.6324037  0.9478041  
0.5707576  0.285319  
0.3922468  0.341024  
0.04367876  0.8166311  
0.8432386  0.6857438  
0.2940762  0.2758449  
0.4543654  0.4719923  
0.2371128  0.1213947  
0.1188574  0.01343187  
0.9541703  0.1661358  
0.1995406  0.1442324  
0.4064948  0.9548444  
0.1598473  0.446021  
0.4826287  0.8734818  
0.4829365  0.2600408  
0.01984583  0.06058191  
0.9309734  0.7589341  
0.8814804  0.3053873  
0.7324145  0.08982585  
0.6533825  0.1545862  
0.8068556  0.3537714  
0.6187613  0.001819995  
0.9003081  0.5502595  
0.1429052  0.3398486  
0.1630475  0.1557426  
0.07056758  0.7366044  
0.3469421  0.2252455  
0.4734009  0.9113227  
0.08761688  0.1429676  
0.4476922  0.8281333  
0.5911413  0.7061342  
0.4895091  0.3825775  
0.9401598  0.9495712  
0.4671918  0.02140399  
0.8966074  0.2492381  
0.22151  0.4618958  
0.8436856  0.9859566  
0.5323694  0.3094268  
0.5325436  0.2233396  
0.2990084  0.5471052  
0.07934555  0.2861992  
0.2323597  0.1660203  
0.9109379  0.9377661  
0.7034905  0.9105451  
0.2500228  0.306433  
0.3375491  0.2878797  
0.3356879  0.8401571  
0.1856736  0.2122375  
0.3942424  0.8045541  
0.1080596  0.2551466  
0.4932808  0.01605043  
0.4072379  0.3772059  
0.1426793  0.56207  
0.1851054  0.9602035  
0.5252699  0.2738613  
0.7574128  0.245061  
0.4999237  0.3310326  
0.03505345  0.7996627  
0.5206718  0.7187612  
0.5560177  0.4704446  
0.2883519  0.5401986  
0.6034251  0.972811  
0.2150065  0.4434939  
0.5683684  0.4804917  
0.6853562  0.8447459  
0.6512485  0.4450341  
0.8575844  0.9012366  
0.5878573  0.4360316  
0.7243461  0.7256307  
0.8689458  0.07612866  
0.1180738  0.7569292  
0.7788134  0.6852446  
0.02333015  0.7336119  
0.424082  0.4508126  
0.9947541  0.7200471  
0.4279477  0.7805667  
0.2623832  0.354293  
0.9490722  0.1984263  
0.5795045  0.9408555  
0.5505789  0.3057026  
0.8523052  0.07847208  
0.1127094  0.4038261  
0.03640726  0.6473953  
0.4418949  0.003697588  
0.8945619  0.5024192  
0.1051354  0.672975  
0.9245276  0.2933608  
0.08961754  0.8476768  
0.8981765  0.374318  
0.5527739  0.6008009  
0.1110882  0.3585922  
0.9594171  0.4178371  
0.5416355  0.772503  
0.1487174  0.06179233  
0.5627145  0.1118012  
0.5556413  0.8211016  
0.9762908  0.5304242  
0.8363104  0.987688  
0.003184359  0.2376762  
0.4500064  0.5134585  
0.3629686  0.6825548  
0.3625835  0.6330659  
0.2417517  0.04126576  
0.9913425  0.9392895  
0.6520196  0.9852803  
0.1665822  0.7390986  
0.3076486  0.0314303  
0.524748  0.3870842  
0.1250444  0.2915371  
0.45289  0.5257147  
0.6471027  0.2592799  
0.6837388  0.2490115  
0.3458696  0.08314645  
0.9900308  0.5275826  
0.3839783  0.07974555  
0.6936146  0.1940803  
0.7678055  0.006230798  
0.898679  0.07249062  
0.1073182  0.8289479  
0.5203118  0.9149781  
0.8544296  0.0857409  
0.6557903  0.04489488  
0.1570775  0.5024142  
0.8958306  0.2634073  
0.5182061  0.6842664  
0.7341739  0.5526706  
0.6204821  0.4229614  
0.1690895  0.7982252  
0.5411734  0.01804016  
0.2243112  0.1677156  
0.2376193  0.04470696  
0.002554493  0.3357028  
0.8078442  0.5392506  
0.4232823  0.3075035  
0.3466163  0.3864741  
0.1973588  0.4001197  
0.5947069  0.07826229  
0.6001782  0.01157218  
0.6801282  0.423253  
0.7474288  0.716035  
0.1788476  0.8532071  
0.9638071  0.9492934  
0.9295168  0.7319553  
0.00326382  0.5891722  
0.6175072  0.7805476  
0.228617  0.5018561  
0.2776373  0.2086002  
0.02692548  0.2214889  
0.01748924  0.2000803  
0.3610715  0.6166597  
0.6995235  0.4951594  
0.7464497  0.7603068  
0.5013278  0.5081525  
0.5051603  0.7251268  
0.8274315  0.4547387  
0.8112295  0.09303617  
0.7182577  0.4197835  
0.6026481  0.9183195  
0.3455163  0.778079  
0.3714109  0.7846318  
0.10645  0.8679223  
0.8360281  0.328423  
0.1698647  0.2406531  
0.7007376  0.2909274  
0.8708389  0.3424058  
0.9639456  0.3076353  
0.4005972  0.4893521  
0.3123245  0.1922609  
0.4410483  0.3087776  
0.6084341  0.5463738  
0.0002117568  0.7206302  
0.02525069  0.4454244  
0.6342491  0.8684147  
0.5720665  0.7002126  
0.5494855  0.7892583  
0.1991323  0.2270606  
0.4977499  0.6464584  
0.9153583  0.1360608  
0.4037452  0.6134902  
0.7084147  0.7769869  
0.1040667  0.6376206  
0.8054457  0.0442976  
0.3865998  0.4139279  
0.05204445  0.2142822  
0.4790013  0.6120159  
0.6674901  0.6195617  
0.1081516  0.4864319  
0.2109248  0.2556055  
0.1169671  0.616671  
0.1727939  0.679251  
0.7493139  0.6990232  
0.4320794  0.4367732  
0.8627708  0.8543659  
0.6001947  0.5459027  
0.1903197  0.06586519  
0.6533703  0.9291518  
0.4432712  0.7978038  
0.9267404  0.969357  
0.0423843  0.3439635  
0.3631114  0.1385575  
0.4238849  0.5714112  
0.4549528  0.4856979  
0.09468325  0.7323856  
0.5230411  0.4544761  
0.06205816  0.6476043  
0.9923765  0.962849  
0.2571287  0.4522881  
0.8761357  0.3629151  
0.2857522  0.03923874  
0.7599166  0.8305197  
0.5994402  0.3897363  
0.63474  0.5674617  
0.154162  0.7841103  
0.4666381  0.3117792  
0.6781463  0.707122  
0.1763894  0.1009934  
0.5644395  0.06370668  
0.361205  0.5879307  
0.30337  0.2112896  
0.613598  0.05405176  
0.7043095  0.8496304  
0.2392139  0.7625203  
0.4117323  0.2899859  
0.2743801  0.8735386  
0.1427092  0.3597148  
0.6752594  0.7764709  
0.2530311  0.3474758  
0.6669138  0.7124363  
0.610227  0.07005669  
0.7015122  0.3535469  
0.7944535  0.9440152  
0.3044391  0.1235309  
0.9418096  0.9698025  
0.4881541  0.9511203  
0.7007877  0.9450701  
0.9404925  0.1297093  
0.2859483  0.3373715  
0.3239505  0.6947772  
0.3259011  0.5397967  
0.06532317  0.5668501  
0.5108367  0.5509706  
0.1760811  0.8717153  
0.748545  0.2955452  
0.2053796  0.7614764  
0.06931715  0.5039746  
0.2425608  0.2215524  
0.919889  0.677145  
0.002839009  0.9353203  
0.9390305  0.05990715  
0.9992468  0.8645314  
0.1872985  0.5897722  
0.3926228  0.3548482  
0.8998693  0.02333462  
0.7359814  0.1228983  
0.5105389  0.4222526  
0.1019562  0.9876187  
0.0366919  0.4914557  
0.4818095  0.01782983  
0.1654296  0.9819613  
0.6167809  0.619569  
0.5676046  0.4288729  
0.6822124  0.6499443  
0.07583632  0.8235056  
0.9543042  0.1240102  
0.3438344  0.2639179  
0.2692973  0.1910921  
0.6827724  0.7334461  
0.843265  0.03900024  
0.636714  0.5954674  
0.3550122  0.7764262  
0.0116981  0.1367475  
0.7823936  0.05848446  
0.9420229  0.1201388  
0.7324614  0.2903475  
0.6712383  0.1979829  
0.4694583  0.7066343  
0.7554544  0.2380148  
0.6764862  0.9463166  
0.2724187  0.6733698  
0.9908761  0.6603716  
0.9939865  0.09413628  
0.9889027  0.08702931  
0.3513916  0.7295306  
0.7550216  0.5368098  
0.5068995  0.2989137  
0.3039107  0.23175  
0.1438229  0.2667427  
0.3528794  0.9414236  
0.1457866  0.4286456  
0.9963761  0.5695769  
0.1562951  0.6201126  
0.734666  0.999223  
0.7932975  0.6972216  
0.8226909  0.9237728  
0.5999203  0.9377816  
0.6440317  0.8330645  
0.9209126  0.3974995  
0.5192  0.7929823  
0.2934514  0.8741471  
0.379013  0.366782  
0.6382248  0.2653203  
0.6522553  0.1588354  
0.7338631  0.5854265  
0.005362627  0.5404215  
0.2861098  0.54373  
0.547768  0.9514076  
0.05261358  0.5605156  
0.1791563  0.2524158  
0.3150325  0.6017057  
0.9636691  0.7580552  
0.905975  0.3003233  
0.4882195  0.8756102  
0.7082542  0.4998606  
0.7267139  0.7818774  
0.03899074  0.6670845  
0.9182877  0.9574822  
0.6716141  0.8211668  
0.7129209  0.5314436  
0.01465261  0.3956016  
0.7787746  0.3811357  
0.6845281  0.904165  
0.7543343  0.590997  
0.2541317  0.8273045  
0.5390165  0.09642268  
0.6800853  0.9977913  
0.5772163  0.00922382  
0.9874506  0.9165386  
0.5074678  0.5416758  
0.5139955  0.906401  
0.4538798  0.8219988  
0.144001  0.8368132  
0.2304995  0.61917  
0.3679816  0.1764179  
0.009616927  0.9114859  
0.3526288  0.8355075  
0.164045  0.2276023  
0.2533734  0.9186783  
0.6838831  0.2871571  
0.3008073  0.6376281  
0.02046653  0.7603715  
0.8250223  0.5804982  
0.9803402  0.9791965  
0.8403927  0.8677288  
0.8114667  0.1017687  
0.1683104  0.4087118  
0.01973321  0.977109  
0.1941306  0.197135  
0.867247  0.0256934  
0.2883031  0.2999931  
0.1973938  0.1293598  
0.3134998  0.04565509  
0.9849958  0.2756981  
0.32084  0.1475044  
0.2200816  0.3633268  
0.5091235  0.6290594  
0.3410604  0.3817647  
0.434387  0.9416575  
0.5809187  0.6268658  
0.4759692  0.3654581  
0.2725537  0.5812566  
0.8376976  0.2858386  
0.4355013  0.9781278  
0.5751804  0.8039107  
0.7187715  0.6820306  
0.4874414  0.5907856  
0.6881428  0.4536412  
0.4828152  0.5700143  
0.2793941  0.2124421  
0.065363  0.938081  
0.0996074  0.9455301  
0.8730782  0.6064268  
0.666324  0.4716512  
0.8166496  0.2686516  
0.6561571  0.4244681  
0.3765937  0.9052705  
0.3238934  0.06835229  
0.6606342  0.6874707  
0.9870869  0.8053618  
0.4020481  0.7851747  
0.4740229  0.4958454  
0.1525774  0.4067215  
0.6225397  0.2709206  
0.8192775  0.6314986  
0.7126329  0.08508159  
0.9299208  0.6743537  
0.7535369  0.203953  
0.2439  0.6854071  
0.4421455  0.9788814  
0.07009034  0.2308836  
0.4388289  0.2030349  
0.2980363  0.0724873  
0.2469664  0.1833546  
0.2385466  0.914406  
0.8446493  0.07451157  
0.440217  0.7465116  
0.16111  0.7246607  
0.4738835  0.960927  
0.1313573  0.9640977  
0.3978183  0.06372674  
0.04409404  0.764436  
0.3642162  0.2868048  
0.5219647  0.9782025  
0.7426392  0.1807288  
0.02474281  0.9054637  
0.7463396  0.08743027  
0.5688761  0.8882822  
0.8466741  0.8549136  
0.1341419  0.898171  
0.9821967  0.9172955  
0.1071622  0.63036  
0.4540626  0.5011159  
0.1564973  0.805689  
0.9833557  0.5103372  
0.05301172  0.1555286  
0.7148674  0.6193171  
0.9521566  0.08931502  
0.334308  0.9776199  
0.8849355  0.7830534  
0.6951119  0.228948  
0.8616837  0.8692865  
0.1567265  0.9896552  
0.4229313  0.1446775  
0.7556463  0.9943853  
0.306875  0.5872726  
0.9985198  0.3058982  
0.2369117  0.07583312  
0.5278733  0.140085  
0.6512299  0.8211757  
0.2565719  0.8591894  
0.4675832  0.3955789  
0.2944371  0.8700873  
0.2103997  0.5057458  
0.9588219  0.5346181  
0.6240135  0.9713484  
0.346823  0.09715183  
0.07612087  0.03560553  
0.3107677  0.5386821  
0.6676255  0.9022338  
0.4118022  0.2797678  
0.1751346  0.0222378  
0.4829199  0.9575471  
0.203024  0.4200295  
0.9081781  0.1679939  
0.1145513  0.9462124  
0.5957087  0.03332359  
0.9385988  0.1889192  
0.01628313  0.4740163  
0.1684297  0.8256293  
0.5888807  0.3248817  
0.1736166  0.9876047  
0.3879503  0.7070077  
0.3190686  0.04642834  
0.3332302  0.6271713  
0.5706077  0.3924891  
0.3524421  0.4954096  
0.694874  0.8767888  
0.7038478  0.2952841  
0.2752266  0.9205528  
0.5793569  0.4686425  
0.5278469  0.5396462  
0.2708157  0.8960197  
0.9076236  0.4218859  
0.3993103  0.7421423  
0.04445297  0.8581835  
0.6074722  0.9871595  
0.738058  0.2156627  
0.6283675  0.6233002  
0.4886611  0.30249  
0.5999285  0.1776485  
0.9098582  0.9865959  
